tag_id,name,category,count,right_tag_cn
1619061,jumpy_dumpty_(shugo_chara!),4,1407,蹦蹦炸弹(守护甜心!)
1258989,failure_penguin_(mawaru_penguindrum),4,1406,失败的企鹅(回转企鹅罐)
1522439,niwatari_kutaka_(touhou),4,1404,庭渡久侘歌(东方 Project)
592340,snivy_(pokemon),4,1401,藤藤蛇(宝可梦)
1436229,uehara_ayumu_(nijisanji),4,1398,上原步梦(彩虹社)
1304908,yamato-no-kami_yasusada_(touken_ranbu),4,1396,大和守安定(刀剑乱舞)
1525546,kugisaki_nobara_(jujutsu_kaisen),4,1396,钉崎野蔷薇(咒术回战)
610092,yoshikawa_chinatsu_(yuru_yuri),4,1395,吉川千夏(摇曳百合)
602082,charlotte_dunois_(infinite_stratos),4,1395,夏洛特·迪努亚(无限斯特拉托斯)
1462457,komiya_kaho_(idolmaster_cinderella_girls),4,1393,小宫果穗(偶像大师_灰姑娘女孩)
663499,totoki_airi_(idolmaster_cinderella_girls),4,1390,十时爱梨(偶像大师_灰姑娘女孩)
1657252,pomu_rainpuff_(nijisanji),4,1387,帕姆·雷恩帕芙(彩虹社)
419122,tatsumi_kanji_(persona),4,1386,巽完二(女神异闻录)
1432308,nishida_satono_(touhou),4,1385,西田里野(东方 Project)
1468121,nakano_ichika_(go-toubun_no_hanayome),4,1385,中野一花(五等分的新娘)
1258306,ninomiya_asuka_(idolmaster),4,1383,二宫飞鸟(偶像大师)
1513846,sobble_(pokemon),4,1383,泪眼蜥(宝可梦)
1435315,oyama_mihari_(onimai),4,1377,大山美波里(别当欧尼酱了!)
1685273,tsukumo_sana_(hololive),4,1376,九十九佐命(Hololive)
16268,son_gohan_(dragon_ball),4,1373,孙悟饭(龙珠)
445848,squirtle_(pokemon),4,1372,杰尼龟(宝可梦)
416940,su-san_(crayon_shin-chan),4,1370,苏珊(蜡笔小新)
411080,lopunny_(pokemon),4,1367,卷卷耳(宝可梦)
1972683,nerissa_ravencroft_(hololive),4,1364,尼莉萨·雷文克罗夫特(Hololive)
487228,sengoku_nadeko_(bakemonogatari),4,1363,千石抚子(化物语)
1406536,kagamihara_nadeshiko_(yuru_camp),4,1362,各务原抚子(摇曳露营△)
464857,sailor_mercury_(sailor_moon),4,1361,水兵水星(美少女战士)
520787,elin_(tera),4,1361,艾琳族(TERA)
430852,hachikuji_mayoi_(bakemonogatari),4,1360,八九寺真宵(化物语)
1607938,getou_suguru_(jujutsu_kaisen),4,1360,夏油杰(咒术回战)
617637,oomuro_sakurako_(yuru_yuri),4,1358,大室樱子(摇曳百合)
12091,tohno_akiha_(tsukihime),4,1355,远野秋叶(月姬)
677075,reiner_braun_(shingeki_no_kyojin),4,1355,莱纳·布朗(进击的巨人)
513774,shantae_(shantae),4,1354,桑塔(香缇)
1518711,hisakawa_nagi_(idolmaster_cinderella_girls),4,1349,久川凪(偶像大师_灰姑娘女孩)
1292974,ashido_mina_(boku_no_hero_academia),4,1348,芦户三奈(我的英雄学院)
1498626,rita_rossweisse_(idolmaster),4,1346,丽塔·洛丝薇瑟(偶像大师)
1432310,teireida_mai_(touhou),4,1343,丁礼田舞(东方 Project)
445933,vaporeon_(pokemon),4,1342,水伊布(宝可梦)
547150,myoudouin_itsuki_(heartcatch_precure!),4,1340,明堂院树(HeartCatch 光之美少女!)
709319,yuigahama_yui_(oregairu),4,1340,由比滨结衣(我的青春恋爱物语果然有问题。)
710980,kadotani_anzu_(girls_und_panzer),4,1340,角谷杏(少女与战车)
389156,frederica_bernkastel_(umineko_no_naku_koro_ni),4,1335,菲德莉卡·贝伦卡丝泰露(海猫鸣泣之时)
1567159,shinonome_ena_(project_sekai),4,1330,东云绘名(世界计划_彩色舞台 feat. 初音未来)
475559,araragi_koyomi_(bakemonogatari),4,1329,阿良良木历(化物语)
1459806,tanaka_mamimi_(idolmaster),4,1328,田中摩美美(偶像大师)
1304230,tsurumaru_kuninaga_(touken_ranbu),4,1327,鹤丸国永(刀剑乱舞)
1451890,kaguya_luna_(hololive),4,1327,辉夜月(Hololive)
1690906,kamisato_ayato_(genshin_impact),4,1327,神里绫人(原神)
1226975,diana_cavendish_(little_witch_academia),4,1326,戴安娜·卡文迪什(小魔女学园)
1534340,joutouguu_mayumi_(touhou),4,1326,杖刀偶磨弓(东方 Project)
653217,nepgear_(hyperdimension_neptunia),4,1325,妮普吉雅(海王星系列)
1300741,kousaka_reina_(hibike_euphonium),4,1324,高坂丽奈(吹响!上低音号)
405776,riesz_(seiken_densetsu),4,1323,莉丝(圣剑传说)
1567162,tenma_tsukasa_(project_sekai),4,1323,天马司(世界计划_彩色舞台 feat. 初音未来)
451173,haramura_nodoka_(saki),4,1317,原村和(天才麻将少女)
12258,katsuragi_misato_(neon_genesis_evangelion),4,1316,葛城美里(新世纪福音战士)
12518,leona_heidern_(fatal_fury),4,1311,莉安娜·哈迪伦(饿狼传说)
1459172,sakuragi_mano_(idolmaster),4,1311,樱木真乃(偶像大师)
1368823,niijima_makoto_(persona),4,1309,新岛真(女神异闻录)
9090,mizunashi_akari_(aria),4,1307,水无灯里(水星领航员)
622669,alisa_ilinichina_amiella_(god_eater),4,1306,亚莉莎·伊莉妮提娜·阿米耶拉(噬神者)
1291135,elphelt_valentine_(guilty_gear),4,1305,艾尔菲尔特·华伦泰(罪恶装备)
489852,akizuki_ryo_(idolmaster),4,1303,秋月凉(偶像大师)
1399519,tamaki_iroha_(magia_record),4,1300,环伊吕波(魔法纪录_魔法少女小圆外传)
596939,akali_(league_of_legends),4,1298,阿卡丽(英雄联盟)
596093,caren_hortensia_(fate),4,1297,卡莲·赫尔茜(Fate 系列)
542685,oribe_yasuna_(kill_me_baby),4,1296,折部安奈(爱杀宝贝)
587823,tsurumaki_maki_(vocaloid),4,1296,鹤卷真希(vocaloid)
601379,takagi-san_(karakai_jouzu_no_takagi-san),4,1296,高木同学(擅长捉弄的高木同学)
599168,hourai_doll_(touhou),4,1293,蓬莱人形(东方 Project)
664000,ichihara_nina_(idolmaster_cinderella_girls),4,1291,市原仁奈(偶像大师_灰姑娘女孩)
672515,abe_nana_(idolmaster_cinderella_girls),4,1288,安部菜菜(偶像大师_灰姑娘女孩)
644430,rias_gremory_(high_school_dxd),4,1287,莉雅丝·吉蒙里(恶魔高校 D×D)
681655,oikawa_shizuku_(idolmaster_cinderella_girls),4,1286,及川雫(偶像大师_灰姑娘女孩)
1567158,asahina_mafuyu_(project_sekai),4,1285,朝比奈真冬(世界计划_彩色舞台 feat. 初音未来)
1420943,tennouji_rina_(love_live!),4,1282,天王寺璃奈(LoveLive!)
555,haro_(gundam),4,1278,哈罗(高达)
433648,gyro_zeppeli_(jojo_no_kimyou_na_bouken),4,1277,杰洛·齐贝林(JOJO 的奇妙冒险)
532518,cure_marine_(heartcatch_precure!),4,1276,海洋天使(HeartCatch 光之美少女!)
1386434,momota_kaito_(danganronpa),4,1274,百田解斗(弹丸论破)
6177,moogle_(final_fantasy),4,1269,莫古利(最终幻想)
893075,suou_momoko_(idolmaster_cinderella_girls),4,1269,周防桃子(偶像大师_灰姑娘女孩)
425767,espeon_(pokemon),4,1266,太阳伊布(宝可梦)
422389,cyndaquil_(pokemon),4,1263,火球鼠(宝可梦)
11052,maebara_keiichi_(higurashi_no_naku_koro_ni),4,1262,前原圭一(寒蝉鸣泣之时)
1814893,magical_mirai_miku_(vocaloid),4,1262,魔法未来初音(vocaloid)
1567149,ootori_emu_(project_sekai),4,1259,凤绘梦(世界计划_彩色舞台 feat. 初音未来)
464855,sailor_venus_(sailor_moon),4,1257,水手金星(美少女战士)
445845,charmander_(pokemon),4,1256,小火龙(宝可梦)
1299395,amanogawa_kirara_(idolmaster_cinderella_girls),4,1256,天之川绮罗(偶像大师_灰姑娘女孩)
1477331,osaki_tenka_(idolmaster),4,1252,大崎甜花(偶像大师)
421102,minna-dietlinde_wilcke_(strike_witches),4,1250,明娜·迪特琳德·威尔克(强袭魔女)
618147,honma_meiko_(anohana),4,1250,本间芽衣子(未闻花名)
1459180,kazano_hiori_(idolmaster),4,1250,风野灯织(偶像大师)
1447775,katou_asuka_(idolmaster),4,1248,加藤明日香(偶像大师)
1520852,hozuki_momiji_(idolmaster),4,1248,鬼灯红叶(偶像大师)
1282191,hoshino_fumina_(gundam),4,1247,星野文奈(高达)
1972693,shiori_novella_(hololive),4,1247,诗织·诺维拉(Hololive)
1305388,namazuo_toushirou_(touken_ranbu),4,1245,鲶尾藤四郎(刀剑乱舞)
2060124,marcille_donato_(dungeon_meshi),4,1245,玛露希尔·多纳托(迷宫饭)
459048,momozono_love_(fresh_precure!),4,1238,桃园爱(Fresh 光之美少女!)
633741,furutani_himawari_(girls_und_panzer),4,1238,古谷向日葵(少女与战车)
713156,hoshimiya_ichigo_(aikatsu!),4,1238,星宫莓(偶活学园!)
597205,silica_(sword_art_online),4,1236,西莉卡(刀剑神域)
566644,blaze_the_cat_(sonic_the_hedgehog),4,1233,布蕾泽猫(刺猬索尼克)
7459,white_mage_(final_fantasy),4,1231,白魔道士(最终幻想)
501746,shadow_the_hedgehog_(sonic_the_hedgehog),4,1231,暗影刺猬(刺猬索尼克)
464856,sailor_mars_(sailor_moon),4,1230,水手火星(美少女战士)
1232066,armin_arlert_(shingeki_no_kyojin),4,1230,阿尔敏·阿诺德(进击的巨人)
1462463,arisugawa_natsuha_(idolmaster),4,1228,有栖川夏叶(偶像大师)
1567160,akiyama_mizuki_(project_sekai),4,1227,晓山瑞希(世界计划_彩色舞台 feat. 初音未来)
1292110,shidare_hotaru_(dagashi_kashi),4,1226,枝垂萤(粗点心之战)
1654888,tenkyuu_chimata_(touhou),4,1226,天弓千亦(东方 Project)
1564800,moona_hoshinova_(hololive),4,1217,穆娜·霍希诺瓦(Hololive)
1305386,honebami_toushirou_(touken_ranbu),4,1216,骨喰藤四郎(刀剑乱舞)
618301,ivan_karelin_(tiger_&_bunny),4,1215,伊万·卡列林(老虎和兔子)
1761329,sprigatito_(pokemon),4,1214,新叶喵(宝可梦)
8760,kusanagi_motoko_(ghost_in_the_shell),4,1208,草薙素子(攻壳机动队)
564326,nakamura_yuri_(angel_beats!),4,1208,中村由利(Angel_Beats!)
1856034,backbeako_(touhou),4,1206,贝克比克(东方 Project)
1571010,takasaki_yuu_(love_live!),4,1206,高咲侑(LoveLive!)
1333583,kozakura_marry_(kagerou_project),4,1205,小樱茉莉(阳炎 Project)
1561721,ichikawa_hinana_(idolmaster),4,1203,市川雏菜(偶像大师)
1233044,yuuki_haru_(idolmaster_cinderella_girls),4,1202,结城晴(偶像大师_灰姑娘女孩)
1288043,pipimi_(pop_team_epic),4,1202,屁屁美(POP_TEAM_EPIC)
1303946,midare_toushirou_(touken_ranbu),4,1201,乱藤四郎(刀剑乱舞)
1436151,uzaki_hana_(uzaki-chan_wa_asobitai!),4,1199,宇崎花(宇崎学妹想要玩!)
1515913,reines_el-melloi_archisorte_(fate),4,1198,莱妮丝·埃尔梅罗·阿奇佐尔特(Fate 系列)
375278,tohsaka_tokiomi_(fate),4,1197,远坂时臣(Fate 系列)
1401930,nemoto_hina_(idolmaster_cinderella_girls),4,1196,根本日菜(偶像大师_灰姑娘女孩)
1541815,rabbit_yukine_(vocaloid),4,1191,雪音兔(vocaloid)
425769,leafeon_(pokemon),4,1190,叶伊布(宝可梦)
402795,meowth_(pokemon),4,1189,喵喵(宝可梦)
1239071,tsukuyomi_shirabe_(symphogear),4,1188,月读调(战姬绝唱)
1496142,minamoto_sakura_(zombie_land_saga),4,1188,源樱(佐贺偶像是传奇)
375868,kururugi_suzaku_(code_geass),4,1187,枢木朱雀(Code_Geass_反叛的鲁路修)
1277829,sento_isuzu_(amagi_brilliant_park),4,1187,千斗五十铃(甘城光辉游乐园)
1487055,sasaki_saku_(nijisanji),4,1184,佐佐木咲(彩虹社)
712140,kawashima_momo_(hibike_euphonium),4,1183,河嶋桃(吹响!上低音号)
1229728,kitazawa_shiho_(idolmaster_cinderella_girls),4,1183,北泽志保(偶像大师_灰姑娘女孩)
1247199,braixen_(pokemon),4,1183,长尾火狐(宝可梦)
176593,takeba_yukari_(persona),4,1182,岳羽由加莉(女神异闻录)
1242334,ta-class_battleship_(kantai_collection),4,1181,Ta级战舰(舰队 Collection)
1886373,sora_harewataru_(hirogaru_sky_precure!),4,1179,天晴大空(开阔天空！光之美少女)
10145,tsuruya_(suzumiya_haruhi),4,1178,鹤屋(凉宫春日)
420502,guido_mista_(jojo_no_kimyou_na_bouken),4,1178,圭多·米斯达(JOJO 的奇妙冒险)
745262,celestia_ludenberg_(danganronpa),4,1174,塞蕾丝缇雅·罗登贝克(弹丸论破)
7566,kamikita_komari_(little_busters!),4,1169,神北小毬(Little_Busters!)
1495229,mizuno_ai_(zombie_land_saga),4,1167,水野爱(佐贺偶像是传奇)
1242336,ru-class_battleship_(kantai_collection),4,1163,Ru级战舰(舰队 Collection)
1246940,matoba_risa_(idolmaster_cinderella_girls),4,1163,的场梨沙(偶像大师_灰姑娘女孩)
1522347,suzuhara_lulu_(nijisanji),4,1163,铃原露露(彩虹社)
396070,watatsuki_no_toyohime_(touhou),4,1162,绵月丰姬(东方 Project)
1440644,inuyama_aoi_(yuru_camp),4,1159,犬山葵(摇曳露营△)
12212,kurosaki_ichigo_(bleach),4,1153,黑崎一护(死神)
6000,baiken_(guilty_gear),4,1151,梅喧(罪恶装备)
394620,yuuki_mikan_(danganronpa),4,1150,结城美柑(弹丸论破)
592339,tepig_(pokemon),4,1150,暖暖猪(宝可梦)
1760945,kuki_shinobu_(genshin_impact),4,1149,久岐忍(原神)
688842,leon_s._kennedy_(resident_evil),4,1147,里昂·S·肯尼迪(生化危机)
8305,tomoe_hotaru_(sailor_moon),4,1144,土萌萤(美少女战士)
701392,mioda_ibuki_(danganronpa),4,1140,澪田唯吹(弹丸论破)
1366296,popplio_(pokemon),4,1138,球球海狮(宝可梦)
87514,cure_black_(futari_wa_precure),4,1136,黑天使(光之美少女)
1292965,jirou_kyouka_(boku_no_hero_academia),4,1132,耳郎响香(我的英雄学院)
1513843,grookey_(pokemon),4,1128,敲音猴(宝可梦)
8896,backbeard_(gegege_no_kitarou),4,1124,后背大爷(鬼太郎)
438329,torchic_(pokemon),4,1120,火稚鸡(宝可梦)
379900,squall_leonhart_(final_fantasy),4,1120,斯考尔·莱昂哈特(最终幻想)
12213,matsumoto_rangiku_(bleach),4,1118,松本乱菊(死神)
15312,millia_rage_(guilty_gear),4,1116,米莉亚·蕾姬(罪恶装备)
502557,nu-13_(blazblue),4,1114,Nu-13角色(苍翼默示录)
630836,huang_baoling_(girls_und_panzer),4,1112,黄宝玲(少女与战车)
1573025,isekai_joucho_(kamitsubaki_studio),4,1110,异世界情绪(KAMITSUBAKI_STUDIO)
461046,killua_zoldyck_(hunter_x_hunter),4,1108,奇犽·揍敌客(全职猎人)
378066,chris_redfield_(resident_evil),4,1108,克里斯·雷德菲尔德(生化危机)
601489,maizono_sayaka_(danganronpa),4,1108,舞园沙耶香(弹丸论破)
1304228,izumi-no-kami_kanesada_(touken_ranbu),4,1105,和泉守兼定(刀剑乱舞)
550750,cure_sunshine_(heartcatch_precure!),4,1104,阳光天使(HeartCatch 光之美少女!)
654355,kazanari_tsubasa_(senki_zesshou_symphogear),4,1103,风鸣翼(战姬绝唱)
1926018,luo_xiaohei_(luo_xiaohei_zhan_ji),4,1102,罗小黑(罗小黑战记)
1611905,hoshino_ruby_(oshi_no_bushi),4,1102,星野露比(【我推的孩子】)
711467,kamukura_izuru_(danganronpa),4,1101,神座出流(弹丸论破)
1319288,yoroizuka_mizore_(hibike_euphonium),4,1101,铠冢霙(吹响!上低音号)
1343724,miyamizu_mitsuha_(kimi_no_na_wa),4,1101,宫水三叶(你的名字。)
1280966,kaneki_ken_(tokyo_ghoul),4,1099,金木研(东京食尸鬼)
1500657,hayasaka_ai_(kaguya-sama_wa_kokurasetai),4,1098,早坂爱(辉夜大小姐想让我告白)
1281721,slaine_troyard_(aldnoah.zero),4,1095,斯雷因·特洛耶特(ALDNOAH.ZERO)
435392,boa_hancock_(one_piece),4,1093,海贼女帝波雅·汉库克(海贼王)
597292,fujisaki_chihiro_(danganronpa),4,1093,不二咲千寻(弹丸论破)
657796,cure_beauty_(smile_precure!),4,1089,丽天使(Smile 光之美少女!)
1447393,alina_gray_(magia_record),4,1089,阿丽娜·格雷(魔法纪录_魔法少女小圆外传)
1797173,hyakumantenbara_salome_(nijisanji),4,1089,百万天原莎乐美(彩虹社)
1292136,raphtalia_(tate_no_yuusha_no_nariagari),4,1083,拉芙塔莉雅(盾之勇者成名录)
532519,cure_blossom_(heartcatch_precure!),4,1082,花蕾天使(HeartCatch 光之美少女!)
1177793,katou_megumi_(saekano),4,1079,加藤惠(路人女主的养成方法)
743241,racing_miku_(vocaloid),4,1077,赛车初音(vocaloid)
1657250,finana_ryugu_(nijisanji),4,1077,菲娜娜·龙宫(彩虹社)
15840,kos-mos_(xenosaga),4,1076,KOS-MOS(异度传说)
596161,steven_stone_(pokemon),4,1076,大吾(宝可梦)
1515527,izumi_mei_(idolmaster),4,1075,和泉芽衣(偶像大师)
1316824,spider-gwen_(marvel),4,1073,蜘蛛格温(漫威)
464858,sailor_jupiter_(sailor_moon),4,1072,水手木星(美少女战士)
14569,jill_valentine_(resident_evil),4,1072,吉尔·瓦伦丁(生化危机)
428743,estellise_sidos_heurassein_(tales_of),4,1072,艾丝缇儿(传说系列)
664409,sajo_yukimi_(idolmaster_cinderella_girls),4,1064,佐城雪美(偶像大师_灰姑娘女孩)
1243761,tsukumo_yatsuhashi_(touhou),4,1064,九十九八桥(东方 Project)
416695,uryuu_ryuunosuke_(fate),4,1062,雨生龙之介(Fate 系列)
1412049,mitake_ran_(bandori),4,1062,美竹兰(BanG_Dream!)
7583,fukuzawa_yumi_(maria_sama_ga_miteru),4,1061,福泽祐巳(圣母在上)
186196,winry_rockbell_(fullmetal_alchemist),4,1061,温莉·洛克贝尔(钢之炼金术师)
445935,flareon_(pokemon),4,1060,火伊布(宝可梦)
1403111,sucy_manbavaran_(little_witch_academia),4,1060,苏西·曼巴瓦兰(小魔女学园)
1229730,makabe_mizuki_(idolmaster),4,1059,真壁瑞希(偶像大师)
1533061,bernadetta_von_varley_(fire_emblem),4,1059,贝尔娜提塔(火焰之纹章)
376498,zidane_tribal_(final_fantasy),4,1058,吉坦·特莱巴尔(最终幻想)
436529,toon_link_(the_legend_of_zelda),4,1058,卡通林克(塞尔达传说)
664191,tada_riina_(idolmaster_cinderella_girls),4,1058,多田李衣菜(偶像大师_灰姑娘女孩)
1634596,hoshino_aquamarine_(oshi_no_bushi),4,1058,星野阿库亚(【我推的孩子】)
1350177,violet_evergarden_(violet_evergarden),4,1056,薇尔莉特·伊芙加登(紫罗兰永恒花园)
422393,jirachi_(pokemon),4,1052,基拉祈(宝可梦)
1420954,nakasu_kasumi_(love_live!),4,1051,中须霞(LoveLive!)
9687,kula_diamond_(fatal_fury),4,1049,库拉·戴蒙德(饿狼传说)
439063,rachel_alucard_(blazblue),4,1048,雷切尔·阿尔卡特(苍翼默示录)
701163,kisaragi_shintarou_(kagerou_project),4,1048,如月伸太郎(阳炎 Project)
1423942,eris_greyrat_(mushoku_tensei),4,1048,艾莉丝·格雷拉特(无职转生)
437349,garchomp_(pokemon),4,1045,烈咬陆鲨(宝可梦)
1344209,roxy_migurdia_(mushoku_tensei),4,1045,洛琪希·米格路迪亚(无职转生)
1534941,claude_von_riegan_(fire_emblem),4,1045,库罗德·冯·里根(火焰之纹章)
464824,hinaichigo_(rozen_maiden),4,1044,雏莓(蔷薇少女)
1366290,okumura_haru_(persona),4,1040,奥村春(女神异闻录)
382261,subaru_nakajima_(mahou_shoujo_lyrical_nanoha),4,1039,中岛昴(魔法少女奈叶)
1285741,suzukaze_aoba_(new_game!),4,1036,凉风青叶(NEW_GAME!)
402521,meta_knight_(Kirby),4,1035,魅塔骑士(星之卡比)
12099,komaki_manaka_(to_love-ru),4,1034,小牧爱佳(出包王女)
1314604,sakurajima_mai_(seishun_buta_yarou),4,1034,樱岛麻衣(青春猪头少年)
1241333,sanageyama_uzu_(kill_la_kill),4,1032,猿投山涡(斩服少女)
1533059,dorothea_arnault_(fire_emblem),4,1031,多洛缇雅·阿诺尔特(火焰之纹章)
13066,okazaki_yumemi_(touhou),4,1028,冈崎梦美(东方 Project)
1479891,rimuru_tempest_(tensei_shitara_slime_datta_ken),4,1027,利姆鲁·特恩佩斯特(关于我转生变成史莱姆这档事)
1304904,horikawa_kunihiro_(touken_ranbu),4,1025,堀川国广(刀剑乱舞)
378317,garnet_til_alexandros_xvii_(final_fantasy),4,1024,嘉妮特·蒂尔·亚历山德罗斯十七世(最终幻想)
605171,kujou_karen_(idolmaster_cinderella_girls),4,1024,九条可怜(偶像大师_灰姑娘女孩)
385133,ushiromiya_maria_(umineko_no_naku_koro_ni),4,1020,右代宫真里亚(海猫鸣泣之时)
1410354,purah_(the_legend_of_zelda),4,1019,普尔亚(塞尔达传说)
378846,tenjouin_asuka_(yu-gi-oh!),4,1015,天上院明日香(游戏王)
429524,mudkip_(pokemon),4,1015,水跃鱼(宝可梦)
717654,kiriya_aoi_(aikatsu!),4,1014,雾矢葵(偶活学园!)
1566087,yoisaki_kanade_(project_sekai),4,1014,宵崎奏(世界计划_彩色舞台 feat. 初音未来)
1537880,dimitri_alexandre_blaiddyd_(fire_emblem),4,1013,帝弥托利·亚历山大·布雷达德(火焰之纹章)
354942,alphonse_elric_(fullmetal_alchemist),4,1012,阿尔冯斯·艾尔利克(钢之炼金术师)
716728,kitashirakawa_tamako_(tamako_market),4,1012,北白川玉子(玉子市场)
1432652,jack-o'_valentine_(guilty_gear),4,1012,杰克·O(罪恶装备)
252261,godzilla_(godzilla),4,1012,哥斯拉(哥斯拉)
657791,cure_happy_(smile_precure!),4,1010,快乐天使(Smile 光之美少女!)
480039,manabe_nodoka_(k-on!),4,1009,真锅和(轻音少女!)
713607,sawa_azusa_(k-on!),4,1009,泽梓(轻音少女!)
539676,taneshima_popura_(working!!),4,1008,种岛白杨(WORKING!!迷糊餐厅)
1340376,murata_himeko_(honkai_impact),4,1008,无量塔姬子(崩坏 3)
383404,ibuki_fuuko_(clannad),4,1006,伊吹风子(CLANNAD)
376441,arle_nadja_(puyo_puyo),4,1006,阿露露(噗哟噗哟)
431436,momo_velia_deviluke_(to_love-ru),4,1006,梦梦·贝莉雅·戴比路克(出包王女)
1489740,aki_rosenthal_(hololive),4,1006,亚绮·罗森塔尔(Hololive)
1459805,yukoku_kiriko_(idolmaster),4,1005,幽谷雾子(偶像大师)
1611382,pavolia_reine_(hololive),4,1005,帕沃利亚·蕾妮(Hololive)
1701951,arataki_itto_(genshin_impact),4,1005,荒泷一斗(原神)
461883,chikorita_(pokemon),4,1004,菊草叶(宝可梦)
487246,araragi_karen_(bakemonogatari),4,1004,阿良良木火怜(化物语)
423041,rouge_the_bat_(sonic_the_hedgehog),4,1003,露姬(刺猬索尼克)
657794,cure_march_(smile_precure!),4,1001,和平天使(Smile 光之美少女!)
664614,ryuzaki_kaoru_(idolmaster_cinderella_girls),4,1001,龙崎薰(偶像大师_灰姑娘女孩)
1275005,ousaka_shizuku_(idolmaster_cinderella_girls),4,1001,樱坂雫(偶像大师_灰姑娘女孩)
594282,cure_melody_(suite_precure),4,1000,旋律天使(Suite 光之美少女♪)
1479271,rengoku_kyoujurou_(kimetsu_no_yaiba),4,994,炼狱杏寿郎(鬼灭之刃)
286,kooh_(touhou),4,993,酷儿(东方 Project)
439615,misaka_imouto_(toaru_majutsu_no_index),4,993,御坂妹妹(魔法禁书目录)
12095,aozaki_aoko_(tsukihime),4,992,苍崎青子(月姬)
1257905,shirayuki_hime_(akagami_no_shirayuki-hime),4,992,白雪姬(赤发白雪姬)
717540,yotsuba_alice_(k-on!),4,991,四叶爱丽丝(轻音少女!)
1567150,kusanagi_nene_(project_sekai),4,989,草薙宁宁(世界计划_彩色舞台 feat. 初音未来)
12093,tohno_shiki_(tsukihime),4,986,远野志贵(月姬)
1554751,damian_desmond_(spy_x_family),4,986,达米安·德斯蒙德(间谍过家家)
1567152,kamishiro_rui_(project_sekai),4,986,神代类(世界计划_彩色舞台 feat. 初音未来)
482492,tendou_akane_(ranma_1/2),4,985,天道茜(乱马 1/2)
420074,izayoi_aki_(yu-gi-oh!),4,985,十六夜秋(游戏王)
381743,yumehara_nozomi_(yes_precure_5!),4,984,梦原望(Yes!光之美少女 5)
1515002,aisha_landar_(elsword),4,984,艾尔莎·兰达(艾尔之光)
1387746,yuri_plisetsky_(yuri_on_ice),4,984,尤里·普利赛提(冰上的尤里)
1254335,marie_rose_(dead_or_alive),4,980,玛丽·罗斯(死或生)
1222099,nanao_yuriko_(idolmaster_cinderella_girls),4,976,七尾百合子(偶像大师_灰姑娘女孩)
1290263,danua_(idolmaster),4,976,达努亚(偶像大师)
1319289,kasaki_nozomi_(idolmaster_cinderella_girls),4,973,伞木希美(偶像大师_灰姑娘女孩)
1629433,annie_leonhart_(shingeki_no_kyojin),4,972,亚妮·雷恩哈特(进击的巨人)
50896,pichu_(pokemon),4,971,皮丘(宝可梦)
438937,spider-man_(marvel),4,970,蜘蛛侠(漫威)
1571004,shibuya_kanon_(love_live!),4,970,涩谷香音(LoveLive!)
1303902,miss_cloud_(idolmaster_cinderella_girls),4,969,克劳德（女装）(偶像大师_灰姑娘女孩)
665521,ogata_chieri_(idolmaster_cinderella_girls),4,968,绪方智绘里(偶像大师_灰姑娘女孩)
1700488,enna_alouette_(nijisanji),4,968,恩娜·阿露艾特(彩虹社)
663434,kohinata_miho_(idolmaster_cinderella_girls),4,967,小日向美穗(偶像大师_灰姑娘女孩)
401814,saotome_alto_(macross),4,966,早乙女阿尔特(超时空要塞)
662826,himejima_akeno_(high_school_dxd),4,966,姬岛朱乃(恶魔高校 D×D)
1472931,y'shtola_rhul_(final_fantasy_xiv),4,965,雅修特拉·鲁尔(最终幻想 XIV)
1243506,magical_ruby_(fate),4,963,魔法红宝石(Fate 系列)
655527,kayneth_el-melloi_archibald_(fate),4,963,肯尼斯·埃尔梅罗·阿奇博尔德(Fate 系列)
664381,mukai_takumi_(idolmaster_cinderella_girls),4,963,向井拓海(偶像大师_灰姑娘女孩)
397841,ganondorf_(the_legend_of_zelda),4,962,加农道夫(塞尔达传说)
1246021,momoe_nagisa_(mahou_shoujo_madoka_magica),4,961,百江渚(魔法少女小圆)
520564,lucy_heartfilia_(fairy_tail),4,959,露西·哈特菲利亚(妖精的尾巴)
428825,narancia_ghirga_(jojo_no_kimyou_na_bouken),4,958,纳兰迦·吉尔伽(JOJO 的奇妙冒险)
444532,maka_albarn_(soul_eater),4,958,玛嘉·亚尔邦(噬魂师)
618134,karina_lyle_(tiger_&_bunny),4,958,卡丽娜·莱尔(老虎和兔子)
1373495,airfield_princess_(kantai_collection),4,955,机场姬(舰队 Collection)
610702,oktavia_von_seckendorff_(mahou_shoujo_madoka_magica),4,954,奥克塔薇亚·冯·塞肯多夫(魔法少女小圆)
87516,cure_white_(futari_wa_precure),4,952,洁白天使(光之美少女)
11488,sol_badguy_(guilty_gear),4,952,索尔·巴德盖(罪恶装备)
508153,okabe_rintarou_(steins_gate),4,952,冈部伦太郎(命运石之门)
877404,yokoyama_nao_(idolmaster_cinderella_girls),4,952,横山奈绪(偶像大师_灰姑娘女孩)
399324,vash_the_stampede_(trigun),4,951,威席·史坦毕特(枪神)
376579,katsura_hinagiku_(hayate_no_gotoku!),4,951,桂雏菊(旋风管家!)
1594498,alice_zuberg_(sword_art_online),4,951,爱丽丝·滋贝鲁库(刀剑神域)
1461094,shizuka_rin_(idolmaster),4,951,静凛(偶像大师)
1478614,wakan_tanka_(touhou),4,951,瓦坎·坦卡(东方 Project)
